date,sa2_code,sa2_name,property_type,median,geometric_mean,arithmetic_mean,sua_code,sua_name,gcc_code,gcc_name,state
2024-07-27,311021306,BEENLEIGH,HOUSE,693131,694157,712510,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311021306,BEENLEIGH,UNIT,450582,445750,460055,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311021307,EAGLEBY,HOUSE,655495,650616,664711,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311021307,EAGLEBY,UNIT,449967,441029,452873,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311021308,EDENS LANDING - HOLMVIEW,HOUSE,739936,735465,754129,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311021308,EDENS LANDING - HOLMVIEW,UNIT,516460,505957,520817,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311021309,MOUNT WARREN PARK,HOUSE,764977,767458,789678,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311021309,MOUNT WARREN PARK,UNIT,527614,512410,545136,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311021310,WOLFFDENE - BAHRS SCRUB,HOUSE,812290,822876,845760,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311021310,WOLFFDENE - BAHRS SCRUB,UNIT,775445,742891,814984,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311031311,BORONIA HEIGHTS - PARK RIDGE,HOUSE,748133,751387,770608,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311031311,BORONIA HEIGHTS - PARK RIDGE,UNIT,523215,513285,530911,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311031312,BROWNS PLAINS,HOUSE,742538,742356,756442,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311031312,BROWNS PLAINS,UNIT,514547,510720,517652,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311031313,CHAMBERS FLAT - LOGAN RESERVE,HOUSE,767664,765372,782210,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311031314,CRESTMEAD,HOUSE,690516,682478,695981,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311031314,CRESTMEAD,UNIT,470523,460778,473183,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311031316,HILLCREST,HOUSE,753482,749385,765961,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311031316,HILLCREST,UNIT,517529,510934,524648,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311031317,MARSDEN,HOUSE,721376,716018,730617,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311031317,MARSDEN,UNIT,509240,502134,511087,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311031319,REGENTS PARK - HERITAGE PARK,HOUSE,802166,805500,826501,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311041322,LOGAN VILLAGE,HOUSE,1003450,1006741,1053551,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311041567,FLAGSTONE (EAST) - RIVERBEND,HOUSE,803312,809574,829922,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311041568,FLAGSTONE (WEST) - NEW BEITH,HOUSE,919625,906560,950875,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311041569,GREENBANK - NORTH MACLEAN,HOUSE,876962,882664,919851,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311041570,JIMBOOMBA - GLENLOGAN,HOUSE,881857,877862,911238,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311041571,YARRABILBA,HOUSE,686487,687747,699355,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311041571,YARRABILBA,UNIT,534035,527726,535854,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311051323,BETHANIA - WATERFORD,HOUSE,726532,727593,749626,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311051323,BETHANIA - WATERFORD,UNIT,495635,488207,503850,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311051324,CORNUBIA - CARBROOK,HOUSE,943300,948208,986413,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311051324,CORNUBIA - CARBROOK,UNIT,635033,622451,648095,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311051325,LOGANHOLME - TANAH MERAH,HOUSE,790909,799106,830182,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311051325,LOGANHOLME - TANAH MERAH,UNIT,582999,578309,601322,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311051326,LOGANLEA,HOUSE,709602,708498,730405,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311051326,LOGANLEA,UNIT,462329,455264,469212,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311051327,SHAILER PARK,HOUSE,965286,969843,1005777,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311051327,SHAILER PARK,UNIT,704454,686054,724871,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311051328,WATERFORD WEST,HOUSE,707071,703846,723688,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311051328,WATERFORD WEST,UNIT,458876,452892,468476,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061329,DAISY HILL,HOUSE,900429,908914,935569,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061330,KINGSTON (QLD),HOUSE,645570,643070,655621,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061330,KINGSTON (QLD),UNIT,456829,454098,464588,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061331,LOGAN CENTRAL,HOUSE,641960,635884,649503,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061331,LOGAN CENTRAL,UNIT,401185,396916,414621,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061332,ROCHEDALE SOUTH - PRIESTDALE,HOUSE,935593,937400,961060,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061332,ROCHEDALE SOUTH - PRIESTDALE,UNIT,558202,549601,571921,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061333,SLACKS CREEK,HOUSE,699989,701225,718979,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061333,SLACKS CREEK,UNIT,440845,437897,451385,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061334,SPRINGWOOD,HOUSE,933895,937221,963119,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061334,SPRINGWOOD,UNIT,568029,560349,591479,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061335,UNDERWOOD,HOUSE,971644,988796,1023049,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061335,UNDERWOOD,UNIT,646888,644280,658270,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061336,WOODRIDGE,HOUSE,637832,631140,644630,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,311061336,WOODRIDGE,UNIT,398161,393017,410457,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,312011337,BOWEN,HOUSE,451352,448397,480615,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312011337,BOWEN,UNIT,332692,332492,370719,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312011338,BROADSOUND - NEBO,HOUSE,235939,229322,249206,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312011338,BROADSOUND - NEBO,UNIT,172116,169201,188370,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312011339,CLERMONT,HOUSE,291127,285871,307010,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312011340,COLLINSVILLE,HOUSE,195784,197620,226089,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312011341,MORANBAH,HOUSE,365151,362149,385363,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312011341,MORANBAH,UNIT,292725,288668,312649,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312021342,ANDERGROVE - BEACONSFIELD,HOUSE,541156,536498,557481,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021342,ANDERGROVE - BEACONSFIELD,UNIT,364871,357392,378569,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021343,EAST MACKAY,HOUSE,579308,583221,624950,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021343,EAST MACKAY,UNIT,358103,356801,390524,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021344,EIMEO - RURAL VIEW,HOUSE,562364,568090,600715,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021344,EIMEO - RURAL VIEW,UNIT,338460,332783,368419,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021346,MACKAY,HOUSE,485013,486520,514286,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021346,MACKAY,UNIT,328883,341823,379509,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021347,MACKAY HARBOUR,UNIT,559876,593943,652381,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021348,MOUNT PLEASANT - GLENELLA,HOUSE,637042,638771,676169,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021348,MOUNT PLEASANT - GLENELLA,UNIT,404351,402840,435263,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021349,NORTH MACKAY,HOUSE,465843,462812,485082,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021349,NORTH MACKAY,UNIT,307210,306859,332633,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021350,OORALEA - BAKERS CREEK,HOUSE,595517,582883,614000,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021351,PIONEER VALLEY,HOUSE,526868,510269,541541,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312021352,SARINA,HOUSE,484564,480092,517404,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312021352,SARINA,UNIT,320894,321467,348848,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312021353,SEAFORTH - CALEN,HOUSE,515149,518547,569484,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312021354,SHOAL POINT - BUCASIA,HOUSE,562607,561689,590022,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021354,SHOAL POINT - BUCASIA,UNIT,332253,318063,363521,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021355,SLADE POINT,HOUSE,481327,485916,516631,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021356,SOUTH MACKAY,HOUSE,491159,483496,501491,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021356,SOUTH MACKAY,UNIT,330148,326867,343930,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021357,WALKERSTON - ETON,HOUSE,523969,519023,550196,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312021358,WEST MACKAY,HOUSE,525604,522090,544419,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312021358,WEST MACKAY,UNIT,354099,350504,368200,3011,MACKAY,3RQLD,REST OF QLD,QLD
2024-07-27,312031359,AIRLIE - WHITSUNDAYS,HOUSE,784903,810031,875178,3001,AIRLIE BEACH - CANNONVALE,3RQLD,REST OF QLD,QLD
2024-07-27,312031359,AIRLIE - WHITSUNDAYS,UNIT,449612,459522,512335,3001,AIRLIE BEACH - CANNONVALE,3RQLD,REST OF QLD,QLD
2024-07-27,312031361,PROSERPINE,HOUSE,542503,542945,588829,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,312031361,PROSERPINE,UNIT,333176,333317,361476,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,313011362,BEACHMERE - SANDSTONE POINT,HOUSE,763474,770603,807699,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313011362,BEACHMERE - SANDSTONE POINT,UNIT,601791,609341,645721,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313011363,BRIBIE ISLAND,HOUSE,852589,902022,979496,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313011363,BRIBIE ISLAND,UNIT,596552,613105,657850,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313021364,BURPENGARY - EAST,HOUSE,864971,872929,899618,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313021366,CABOOLTURE - SOUTH,HOUSE,658985,648420,665661,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313021366,CABOOLTURE - SOUTH,UNIT,466253,455992,470133,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313021367,ELIMBAH,HOUSE,944601,938819,966616,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313021368,MORAYFIELD - EAST,HOUSE,706698,703612,718853,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313021368,MORAYFIELD - EAST,UNIT,529534,523920,534501,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313021572,CABOOLTURE - EAST,HOUSE,710326,711737,734664,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313021572,CABOOLTURE - EAST,UNIT,442904,436451,454527,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313021573,CABOOLTURE - WEST,HOUSE,648408,651842,673066,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313021573,CABOOLTURE - WEST,UNIT,367748,332894,370287,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313031370,KILCOY,HOUSE,565521,571863,607844,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3GBRI,GREATER BRISBANE,QLD
2024-07-27,313031371,WOODFORD - D'AGUILAR,HOUSE,751092,773661,834122,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3GBRI,GREATER BRISBANE,QLD
2024-07-27,313041372,BURPENGARY,HOUSE,805725,817629,846532,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313041372,BURPENGARY,UNIT,503550,499389,510661,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313041373,DECEPTION BAY,HOUSE,726955,735845,756363,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313041373,DECEPTION BAY,UNIT,484809,482170,491595,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313041374,MORAYFIELD,HOUSE,884400,906527,948749,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313041375,NARANGBA,HOUSE,863734,873376,897660,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313041375,NARANGBA,UNIT,569908,565670,574600,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313041376,UPPER CABOOLTURE,HOUSE,1009287,997149,1022158,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313051377,CLONTARF,HOUSE,831203,850212,882072,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313051377,CLONTARF,UNIT,609441,624820,663941,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313051378,MARGATE - WOODY POINT,HOUSE,845694,869638,906660,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313051378,MARGATE - WOODY POINT,UNIT,649558,664635,715279,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313051379,REDCLIFFE,HOUSE,825880,855948,894149,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313051379,REDCLIFFE,UNIT,646326,678983,738327,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313051380,ROTHWELL - KIPPA-RING,HOUSE,803840,807611,827690,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313051380,ROTHWELL - KIPPA-RING,UNIT,509044,505190,515430,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313051575,SCARBOROUGH - NEWPORT,HOUSE,1054996,1096731,1167534,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,313051575,SCARBOROUGH - NEWPORT,UNIT,804856,829080,893251,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314011382,ALBANY CREEK,HOUSE,1012099,1030737,1078182,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314011382,ALBANY CREEK,UNIT,722550,712634,732848,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314011383,CASHMERE,HOUSE,950200,976337,1019105,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314011383,CASHMERE,UNIT,523790,525697,542273,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314011384,DAYBORO,HOUSE,985186,1028177,1093035,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314011385,EATONS HILL,HOUSE,1043212,1052585,1096696,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314011386,THE HILLS DISTRICT,HOUSE,980390,1008994,1048259,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314011386,THE HILLS DISTRICT,UNIT,723569,718975,740730,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314011387,SAMFORD VALLEY,HOUSE,1533100,1499894,1569133,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314021389,MURRUMBA DOWNS - GRIFFIN,HOUSE,877241,887034,908605,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314021389,MURRUMBA DOWNS - GRIFFIN,UNIT,561889,557894,566348,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314021576,DAKABIN,HOUSE,810224,812264,823510,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314021576,DAKABIN,UNIT,542886,539622,545009,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314021577,KALLANGUR,HOUSE,757010,751929,766519,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314021577,KALLANGUR,UNIT,517022,508562,517147,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314021578,MANGO HILL,HOUSE,894146,898361,918112,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314021578,MANGO HILL,UNIT,579030,572555,580999,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314021579,NORTH LAKES,HOUSE,885286,906918,933799,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314021579,NORTH LAKES,UNIT,589474,592283,604322,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314031391,BRAY PARK,HOUSE,803528,796064,810286,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314031392,LAWNTON,HOUSE,809872,812390,830967,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314031392,LAWNTON,UNIT,506855,501658,514084,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314031393,PETRIE,HOUSE,829604,837164,856933,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314031393,PETRIE,UNIT,543074,538478,547854,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314031394,STRATHPINE - BRENDALE,HOUSE,787901,782507,795627,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,314031394,STRATHPINE - BRENDALE,UNIT,518263,510954,519121,3002,BRISBANE,3GBRI,GREATER BRISBANE,QLD
2024-07-27,315011396,CAPE YORK,HOUSE,408648,403439,442360,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,315011400,TABLELANDS,HOUSE,448136,426812,494107,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,315011403,WEIPA,HOUSE,454732,459161,486707,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,315011403,WEIPA,UNIT,361613,352241,392306,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,315021404,CARPENTARIA,HOUSE,249815,240737,263834,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,315021405,MOUNT ISA,HOUSE,332802,324604,345311,3013,MOUNT ISA,3RQLD,REST OF QLD,QLD
2024-07-27,315021405,MOUNT ISA,UNIT,256739,254753,278803,3013,MOUNT ISA,3RQLD,REST OF QLD,QLD
2024-07-27,315021406,MOUNT ISA SURROUNDS,HOUSE,248806,240810,266793,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,315021407,NORTHERN HIGHLANDS,HOUSE,149654,149356,166510,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,315031408,BARCALDINE - BLACKALL,HOUSE,158342,151277,180468,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,315031409,CHARLEVILLE,HOUSE,164731,159969,185852,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,315031410,FAR CENTRAL WEST,HOUSE,178759,168962,191754,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,315031411,FAR SOUTH WEST,HOUSE,116080,113149,131234,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,315031412,LONGREACH,HOUSE,229311,217780,243415,3000,NOT IN ANY SIGNIFICANT URBAN AREA (QLD),3RQLD,REST OF QLD,QLD
2024-07-27,316011413,BUDERIM - NORTH,HOUSE,1175950,1230928,1332085,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316011413,BUDERIM - NORTH,UNIT,724315,733487,783448,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316011414,BUDERIM - SOUTH,HOUSE,1205120,1253022,1340553,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316011414,BUDERIM - SOUTH,UNIT,697076,702787,747243,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316011415,MOUNTAIN CREEK,HOUSE,1021287,1038743,1081953,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316011415,MOUNTAIN CREEK,UNIT,685400,673068,697792,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316011416,SIPPY DOWNS,HOUSE,904422,909947,934231,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316011416,SIPPY DOWNS,UNIT,576719,567817,590782,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021417,AROONA - CURRIMUNDI,HOUSE,973670,988678,1022261,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021417,AROONA - CURRIMUNDI,UNIT,726382,719049,740552,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021418,BUDDINA - MINYAMA,HOUSE,1668488,1823548,2091548,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021418,BUDDINA - MINYAMA,UNIT,824740,899225,1014749,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021419,CALOUNDRA - KINGS BEACH,HOUSE,1132083,1213168,1328540,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021419,CALOUNDRA - KINGS BEACH,UNIT,811157,854491,939478,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021421,GOLDEN BEACH - PELICAN WATERS,HOUSE,1291899,1351669,1470589,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021421,GOLDEN BEACH - PELICAN WATERS,UNIT,802935,829708,921972,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021422,MOFFAT BEACH - BATTERY HILL,HOUSE,1302315,1380311,1528284,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021422,MOFFAT BEACH - BATTERY HILL,UNIT,668766,702546,791462,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021423,PARREARRA - WARANA,HOUSE,1364249,1444478,1580935,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021423,PARREARRA - WARANA,UNIT,818266,850037,924210,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021424,WURTULLA - BIRTINYA,HOUSE,1119675,1191263,1284893,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021424,WURTULLA - BIRTINYA,UNIT,711976,725430,768206,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021580,CALOUNDRA WEST - BARINGA,HOUSE,839178,845620,871308,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021580,CALOUNDRA WEST - BARINGA,UNIT,682563,668216,683748,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021581,MERIDAN PLAINS - LITTLE MOUNTAIN (NORTH),HOUSE,942043,944471,974046,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
2024-07-27,316021581,MERIDAN PLAINS - LITTLE MOUNTAIN (NORTH),UNIT,687746,672155,690145,3015,SUNSHINE COAST,3RQLD,REST OF QLD,QLD
